"","ARmaior","Armenor","NomeMunic","Total","ano"
"427","BAHIA",2918803,"Laje - BA",24628.40719,2020
"428","BAHIA",2918902,"Lajedão - BA",3984.497234,2020
"429","BAHIA",2919009,"Lajedinho - BA",3624.204313,2020
"430","BAHIA",2919058,"Lajedo do Tabocal - BA",8287.46745,2020
"431","BAHIA",2919108,"Lamarão - BA",9597.44511,2020
"432","BAHIA",2919157,"Lapão - BA",25981.59946,2020
"433","BAHIA",2919207,"Lauro de Freitas - BA",226770.5671,2020
"434","BAHIA",2919306,"Lençóis - BA",11877.64949,2020
"435","BAHIA",2919405,"Licínio de Almeida - BA",12062.31301,2020
"436","BAHIA",2919504,"Livramento de Nossa Senhora - BA",46816.6368,2020
"437","BAHIA",2919553,"Luís Eduardo Magalhães - BA",92108.58097,2020
"438","BAHIA",2919603,"Macajuba - BA",10725.27038,2020
"439","BAHIA",2919702,"Macarani - BA",19635.21063,2020
"440","BAHIA",2919801,"Macaúbas - BA",51588.43298,2020
"441","BAHIA",2919900,"Macururé - BA",7572.33582,2020
"442","BAHIA",2919926,"Madre de Deus - BA",23702.570424,2020
"443","BAHIA",2919959,"Maetinga - BA",4054.34883,2020
"444","BAHIA",2920007,"Maiquinique - BA",10053.11088,2020
"445","BAHIA",2920106,"Mairi - BA",18199.46185,2020
"446","BAHIA",2920205,"Malhada - BA",16080.48704,2020
"447","BAHIA",2920304,"Malhada de Pedras - BA",8331.36171,2020
"448","BAHIA",2920403,"Manoel Vitorino - BA",12407.54166,2020
"449","BAHIA",2920452,"Mansidão - BA",14050.82974,2020
"450","BAHIA",2920502,"Maracás - BA",19196.60769,2020
"451","BAHIA",2920601,"Maragogipe - BA",45058.09781,2020
"452","BAHIA",2920700,"Maraú - BA",19517.92633,2020
"453","BAHIA",2920809,"Marcionílio Souza - BA",10126.52387,2020
"454","BAHIA",2920908,"Mascote - BA",13240.64972,2020
"455","BAHIA",2921005,"Mata de São João - BA",48899.81416,2020
"456","BAHIA",2921054,"Matina - BA",11961.73146,2020
"457","BAHIA",2921104,"Medeiros Neto - BA",21282.36644,2020
"458","BAHIA",2921203,"Miguel Calmon - BA",24650.03172,2020
"459","BAHIA",2921302,"Milagres - BA",8897.14408,2020
"460","BAHIA",2921401,"Mirangaba - BA",17972.66809,2020
"461","BAHIA",2921450,"Mirante - BA",8311.99288,2020
"462","BAHIA",2921500,"Monte Santo - BA",49009.0187,2020
"463","BAHIA",2921609,"Morpará - BA",7918.46823,2020
"464","BAHIA",2921708,"Morro do Chapéu - BA",35171.47941,2020
"465","BAHIA",2921807,"Mortugaba - BA",12171.07281,2020
"466","BAHIA",2921906,"Mucugê - BA",8409.20766,2020
"467","BAHIA",2922003,"Mucuri - BA",44989.77017,2020
"468","BAHIA",2922052,"Mulungu do Morro - BA",9991.77768,2020
"469","BAHIA",2922102,"Mundo Novo - BA",27519.83753,2020
"470","BAHIA",2922201,"Muniz Ferreira - BA",7587.58525,2020
"471","BAHIA",2922250,"Muquém de São Francisco - BA",11531.88533,2020
"472","BAHIA",2922300,"Muritiba - BA",27046.19252,2020
"473","BAHIA",2922409,"Mutuípe - BA",21977.14086,2020
"474","BAHIA",2922508,"Nazaré - BA",28030.86165,2020
"475","BAHIA",2922607,"Nilo Peçanha - BA",13693.52286,2020
"476","BAHIA",2922656,"Nordestina - BA",12513.403,2020
"477","BAHIA",2922706,"Nova Canaã - BA",17337.36547,2020
"478","BAHIA",2922730,"Nova Fátima - BA",7381.14572,2020
"479","BAHIA",2922755,"Nova Ibiá - BA",6220.79663,2020
"480","BAHIA",2922805,"Nova Itarana - BA",8245.58246,2020
"481","BAHIA",2922854,"Nova Redenção - BA",7430.70672,2020
"482","BAHIA",2922904,"Nova Soure - BA",23305.86501,2020
"483","BAHIA",2923001,"Nova Viçosa - BA",44903.78867,2020
"484","BAHIA",2923035,"Novo Horizonte - BA",12930.80373,2020
"485","BAHIA",2923050,"Novo Triunfo - BA",16165.14986,2020
"486","BAHIA",2923100,"Olindina - BA",25304.97515,2020
"487","BAHIA",2923209,"Oliveira dos Brejinhos - BA",21320.91767,2020
"488","BAHIA",2923308,"Ouriçangas - BA",8978.79986,2020
"489","BAHIA",2923357,"Ourolândia - BA",17175.34029,2020
"490","BAHIA",2923407,"Palmas de Monte Alto - BA",20991.42424,2020
"491","BAHIA",2923506,"Palmeiras - BA",9068.99384,2020
"492","BAHIA",2923605,"Paramirim - BA",22513.59854,2020
"493","BAHIA",2923704,"Paratinga - BA",31292.94519,2020
"494","BAHIA",2923803,"Paripiranga - BA",28395.34874,2020
"495","BAHIA",2923902,"Pau Brasil - BA",9106.05836,2020
"496","BAHIA",2924009,"Paulo Afonso - BA",119116.1267,2020
"497","BAHIA",2924058,"Pé de Serra - BA",13558.06516,2020
"498","BAHIA",2924108,"Pedrão - BA",6762.04963,2020
"499","BAHIA",2924207,"Pedro Alexandre - BA",16797.7333,2020
"500","BAHIA",2924306,"Piatã - BA",16826.71225,2020
"501","BAHIA",2924405,"Pilão Arcado - BA",34619.63954,2020
"502","BAHIA",2924504,"Pindaí - BA",15419.13778,2020
"503","BAHIA",2924603,"Pindobaçu - BA",19241.14128,2020
"504","BAHIA",2924652,"Pintadas - BA",9718.01897,2020
"505","BAHIA",2924678,"Piraí do Norte - BA",9364.48247,2020
"506","BAHIA",2924702,"Piripá - BA",10290.3682,2020
"507","BAHIA",2924801,"Piritiba - BA",25426.9789,2020
"508","BAHIA",2924900,"Planaltino - BA",9676.75904,2020
"509","BAHIA",2925006,"Planalto - BA",26685.97328,2020
"510","BAHIA",2925105,"Poções - BA",44447.1263,2020
"511","BAHIA",2925204,"Pojuca - BA",40555.686,2020
"512","BAHIA",2925253,"Ponto Novo - BA",14149.4017,2020
"513","BAHIA",2925303,"Porto Seguro - BA",162991.82011,2020
"514","BAHIA",2925402,"Potiraguá - BA",6847.66798,2020
"515","BAHIA",2925501,"Prado - BA",27975.8621,2020
"516","BAHIA",2925600,"Presidente Dutra - BA",13538.79533,2020
"517","BAHIA",2925709,"Presidente Jânio Quadros - BA",11038.1054,2020
"518","BAHIA",2925758,"Presidente Tancredo Neves - BA",28964.00905,2020
"519","BAHIA",2925808,"Queimadas - BA",23942.97807,2020
"520","BAHIA",2925907,"Quijingue - BA",27173.78118,2020
"521","BAHIA",2925931,"Quixabeira - BA",9314.19446,2020
"522","BAHIA",2925956,"Rafael Jambeiro - BA",22512.99904,2020
"523","BAHIA",2926004,"Remanso - BA",41063.86288,2020
"524","BAHIA",2926103,"Retirolândia - BA",13076.2901,2020
"525","BAHIA",2926202,"Riachão das Neves - BA",21866.68308,2020
"526","BAHIA",2926301,"Riachão do Jacuípe - BA",33789.4247,2020
"527","BAHIA",2926400,"Riacho de Santana - BA",31980.89262,2020
"528","BAHIA",2926509,"Ribeira do Amparo - BA",14358.12554,2020
"529","BAHIA",2926608,"Ribeira do Pombal - BA",47566.33991,2020
"530","BAHIA",2926657,"Ribeirão do Largo - BA",5193.30105,2020
"531","BAHIA",2926707,"Rio de Contas - BA",11975.39365,2020
"532","BAHIA",2926806,"Rio do Antônio - BA",14573.51739,2020
"533","BAHIA",2926905,"Rio do Pires - BA",11596.08852,2020
"534","BAHIA",2927002,"Rio Real - BA",40505.8827,2020
"535","BAHIA",2927101,"Rodelas - BA",9541.789508,2020
"536","BAHIA",2927200,"Ruy Barbosa - BA",29965.53474,2020
"537","BAHIA",2927309,"Salinas da Margarida - BA",16737.23451,2020
"538","BAHIA",2927408,"Salvador - BA",2831557.625,2020
"539","BAHIA",2927507,"Santa Bárbara - BA",19835.45608,2020
"540","BAHIA",2927606,"Santa Brígida - BA",13358.89477,2020
"541","BAHIA",2927705,"Santa Cruz Cabrália - BA",27963.60359,2020
"542","BAHIA",2927804,"Santa Cruz da Vitória - BA",6382.84428,2020
"543","BAHIA",2927903,"Santa Inês - BA",9686.73279,2020
"544","BAHIA",2928000,"Santaluz - BA",36043.26053,2020
"545","BAHIA",2928059,"Santa Luzia - BA",11412.87908,2020
"546","BAHIA",2928109,"Santa Maria da Vitória - BA",38687.54946,2020
"547","BAHIA",2928208,"Santana - BA",24746.2856,2020
"548","BAHIA",2928307,"Santanópolis - BA",8802.19948,2020
"549","BAHIA",2928406,"Santa Rita de Cássia - BA",28242.99117,2020
"550","BAHIA",2928505,"Santa Teresinha - BA",10127.86087,2020
"551","BAHIA",2928604,"Santo Amaro - BA",56421.66485,2020
"552","BAHIA",2928703,"Santo Antônio de Jesus - BA",105037.8406,2020
"553","BAHIA",2928802,"Santo Estêvão - BA",55437.92112,2020
"554","BAHIA",2928901,"São Desidério - BA",39536.13109,2020
"555","BAHIA",2928950,"São Domingos - BA",9600.35607,2020
"556","BAHIA",2929008,"São Félix - BA",14341.14536,2020
"557","BAHIA",2929057,"São Félix do Coribe - BA",14318.52346,2020
"558","BAHIA",2929107,"São Felipe - BA",20341.97602,2020
"559","BAHIA",2929206,"São Francisco do Conde - BA",41165.99906,2020
"560","BAHIA",2929255,"São Gabriel - BA",18049.73821,2020
"561","BAHIA",2929305,"São Gonçalo dos Campos - BA",40199.74608,2020
"562","BAHIA",2929354,"São José da Vitória - BA",5255.76298,2020
"563","BAHIA",2929370,"São José do Jacuípe - BA",10846.38642,2020
"564","BAHIA",2929404,"São Miguel das Matas - BA",10596.98884,2020
"565","BAHIA",2929503,"São Sebastião do Passé - BA",43458.15543,2020
"566","BAHIA",2929602,"Sapeaçu - BA",16684.57958,2020
"567","BAHIA",2929701,"Sátiro Dias - BA",20374.04135,2020
"568","BAHIA",2929750,"Saubara - BA",11992.50559,2020
"569","BAHIA",2929800,"Saúde - BA",12151.88812,2020
"570","BAHIA",2929909,"Seabra - BA",43234.64104,2020
"571","BAHIA",2930006,"Sebastião Laranjeiras - BA",11307.37218,2020
"572","BAHIA",2930105,"Senhor do Bonfim - BA",79803.1729,2020
"573","BAHIA",2930154,"Serra do Ramalho - BA",30164.93005,2020
"574","BAHIA",2930204,"Sento Sé - BA",42366.84268,2020
"575","BAHIA",2930303,"Serra Dourada - BA",18024.50321,2020
"576","BAHIA",2930402,"Serra Preta - BA",13398.66089,2020
"577","BAHIA",2930501,"Serrinha - BA",82242.3674,2020
"578","BAHIA",2930600,"Serrolândia - BA",12083.15719,2020
"579","BAHIA",2930709,"Simões Filho - BA",144394.69138,2020
"580","BAHIA",2930758,"Sítio do Mato - BA",12170.8651,2020
"581","BAHIA",2930766,"Sítio do Quinto - BA",9371.23256,2020
"582","BAHIA",2930774,"Sobradinho - BA",22344.86448,2020
"583","BAHIA",2930808,"Souto Soares - BA",16644.71147,2020
"584","BAHIA",2930907,"Tabocas do Brejo Velho - BA",10396.06317,2020
"585","BAHIA",2931004,"Tanhaçu - BA",19615.20662,2020
"586","BAHIA",2931053,"Tanque Novo - BA",16140.65211,2020
"587","BAHIA",2931103,"Tanquinho - BA",8324.43551,2020
"588","BAHIA",2931202,"Taperoá - BA",21504.08504,2020
"589","BAHIA",2931301,"Tapiramutá - BA",16128.99258,2020
"590","BAHIA",2931350,"Teixeira de Freitas - BA",173683.3285,2020
"591","BAHIA",2931400,"Teodoro Sampaio - BA",7024.60278,2020
"592","BAHIA",2931509,"Teofilândia - BA",21973.50126,2020
"593","BAHIA",2931608,"Teolândia - BA",17060.42964,2020
"594","BAHIA",2931707,"Terra Nova - BA",12435.05041,2020
"595","BAHIA",2931806,"Tremedal - BA",13654.58101,2020
"596","BAHIA",2931905,"Tucano - BA",52445.2531,2020
"597","BAHIA",2932002,"Uauá - BA",22367.10831,2020
"598","BAHIA",2932101,"Ubaíra - BA",18925.37598,2020
"599","BAHIA",2932200,"Ubaitaba - BA",17865.41231,2020
"600","BAHIA",2932309,"Ubatã - BA",28596.16123,2020
"601","BAHIA",2932408,"Uibaí - BA",13352.11039,2020
"602","BAHIA",2932457,"Umburanas - BA",19867.60334,2020
"603","BAHIA",2932507,"Una - BA",18602.06445,2020
"604","BAHIA",2932606,"Urandi - BA",16474.45558,2020
"605","BAHIA",2932705,"Uruçuca - BA",19251.92493,2020
"606","BAHIA",2932804,"Utinga - BA",19189.1215,2020
"607","BAHIA",2932903,"Valença - BA",99006.7189,2020
"608","BAHIA",2933000,"Valente - BA",30497.90805,2020
"609","BAHIA",2933059,"Várzea da Roça - BA",13542.78431,2020
"610","BAHIA",2933109,"Várzea do Poço - BA",9564.08764,2020
"611","BAHIA",2933158,"Várzea Nova - BA",12003.03383,2020
"612","BAHIA",2933174,"Varzedo - BA",9357.52119,2020
"613","BAHIA",2933208,"Vera Cruz - BA",45420.22703,2020
"614","BAHIA",2933257,"Vereda - BA",6094.44095,2020
"615","BAHIA",2933307,"Vitória da Conquista - BA",349814.918,2020
"616","BAHIA",2933406,"Wagner - BA",8860.83087,2020
"617","BAHIA",2933455,"Wanderley - BA",11456.04324,2020
"618","BAHIA",2933505,"Wenceslau Guimarães - BA",20551.03701,2020
"619","BAHIA",2933604,"Xique-Xique - BA",45661.19136,2020
"620","CEARÁ",2300101,"Abaiara - CE",12124.19922,2020
"621","CEARÁ",2300150,"Acarape - CE",17196.05634,2020
"622","CEARÁ",2300200,"Acaraú - CE",64621.90847,2020
"623","CEARÁ",2300309,"Acopiara - CE",52844.6545,2020
"624","CEARÁ",2300408,"Aiuaba - CE",17117.8084,2020
"625","CEARÁ",2300507,"Alcântaras - CE",11503.02524,2020
"626","CEARÁ",2300606,"Altaneira - CE",7408.58288,2020
"627","CEARÁ",2300705,"Alto Santo - CE",16580.34214,2020
"628","CEARÁ",2300754,"Amontada - CE",45502.97085,2020
"629","CEARÁ",2300804,"Antonina do Norte - CE",7146.97746,2020
"630","CEARÁ",2300903,"Apuiarés - CE",14572.97689,2020
"631","CEARÁ",2301000,"Aquiraz - CE",83096.69234,2020
"632","CEARÁ",2301109,"Aracati - CE",74602.07845,2020
"633","CEARÁ",2301208,"Aracoiaba - CE",25687.28348,2020
"634","CEARÁ",2301257,"Ararendá - CE",10416.65071,2020
"635","CEARÁ",2301307,"Araripe - CE",21200.88486,2020
"636","CEARÁ",2301406,"Aratuba - CE",10817.66286,2020
"637","CEARÁ",2301505,"Arneiroz - CE",7510.76972,2020
"638","CEARÁ",2301604,"Assaré - CE",22565.84659,2020
"639","CEARÁ",2301703,"Aurora - CE",23135.29838,2020
"640","CEARÁ",2301802,"Baixio - CE",6084.98599,2020
"641","CEARÁ",2301851,"Banabuiú - CE",17773.95086,2020
"642","CEARÁ",2301901,"Barbalha - CE",61866.36171,2020
"643","CEARÁ",2301950,"Barreira - CE",21418.16628,2020
"644","CEARÁ",2302008,"Barro - CE",21880.32786,2020
"645","CEARÁ",2302057,"Barroquinha - CE",14462.11069,2020
"646","CEARÁ",2302107,"Baturité - CE",35686.35226,2020
"647","CEARÁ",2302206,"Beberibe - CE",53929.27482,2020
"648","CEARÁ",2302305,"Bela Cruz - CE",32041.92239,2020
"649","CEARÁ",2302404,"Boa Viagem - CE",51708.5688,2020
"650","CEARÁ",2302503,"Brejo Santo - CE",50367.42582,2020
"651","CEARÁ",2302602,"Camocim - CE",62274.48532,2020
"652","CEARÁ",2302701,"Campos Sales - CE",26339.26541,2020
"653","CEARÁ",2302800,"Canindé - CE",75933.8684,2020
"654","CEARÁ",2302909,"Capistrano - CE",17736.63565,2020
"655","CEARÁ",2303006,"Caridade - CE",23885.67159,2020
"656","CEARÁ",2303105,"Cariré - CE",17246.03183,2020
"657","CEARÁ",2303204,"Caririaçu - CE",25835.05489,2020
"658","CEARÁ",2303303,"Cariús - CE",17785.58064,2020
"659","CEARÁ",2303402,"Carnaubal - CE",17256.99596,2020
"660","CEARÁ",2303501,"Cascavel - CE",72507.6918,2020
"661","CEARÁ",2303600,"Catarina - CE",21103.02381,2020
"662","CEARÁ",2303659,"Catunda - CE",9972.65807,2020
"663","CEARÁ",2303709,"Caucaia - CE",400371.511,2020
"664","CEARÁ",2303808,"Cedro - CE",23858.57388,2020
"665","CEARÁ",2303907,"Chaval - CE",12744.82493,2020
"666","CEARÁ",2303931,"Choró - CE",13244.48516,2020
"667","CEARÁ",2303956,"Chorozinho - CE",18693.86921,2020
"668","CEARÁ",2304004,"Coreaú - CE",22915.21107,2020
"669","CEARÁ",2304103,"Crateús - CE",70911.2176,2020
"670","CEARÁ",2304202,"Crato - CE",134165.93,2020
"671","CEARÁ",2304236,"Croatá - CE",16847.47889,2020
"672","CEARÁ",2304251,"Cruz - CE",24268.34411,2020
"673","CEARÁ",2304269,"Deputado Irapuan Pinheiro - CE",9143.4493,2020
"674","CEARÁ",2304277,"Ererê - CE",7018.7538,2020
"675","CEARÁ",2304285,"Eusébio - CE",62521.7799,2020
"676","CEARÁ",2304301,"Farias Brito - CE",17510.64799,2020
"677","CEARÁ",2304350,"Forquilha - CE",25412.80062,2020
"678","CEARÁ",2304400,"Fortaleza - CE",2651799.62,2020
"679","CEARÁ",2304459,"Fortim - CE",16752.17323,2020
"680","CEARÁ",2304509,"Frecheirinha - CE",13707.54287,2020
"681","CEARÁ",2304608,"General Sampaio - CE",7204.30475,2020
"682","CEARÁ",2304657,"Graça - CE",14639.64769,2020
"683","CEARÁ",2304707,"Granja - CE",54924.57277,2020
"684","CEARÁ",2304806,"Granjeiro - CE",4238.603158,2020
"685","CEARÁ",2304905,"Groaíras - CE",10929.80061,2020
"686","CEARÁ",2304954,"Guaiúba - CE",27696.50919,2020
"687","CEARÁ",2305001,"Guaraciaba do Norte - CE",38624.54512,2020
"688","CEARÁ",2305100,"Guaramiranga - CE",3520.82833,2020
"689","CEARÁ",2305209,"Hidrolândia - CE",19676.97419,2020
"690","CEARÁ",2305233,"Horizonte - CE",85235.84364,2020
"691","CEARÁ",2305266,"Ibaretama - CE",12760.13496,2020
"692","CEARÁ",2305308,"Ibiapina - CE",24462.56159,2020
"693","CEARÁ",2305332,"Ibicuitinga - CE",12632.95432,2020
"694","CEARÁ",2305357,"Icapuí - CE",19976.00838,2020
"695","CEARÁ",2305407,"Icó - CE",65327.4893,2020
"696","CEARÁ",2305506,"Iguatu - CE",103610.3862,2020
"697","CEARÁ",2305605,"Independência - CE",24623.61953,2020
"698","CEARÁ",2305654,"Ipaporanga - CE",10821.94989,2020
"699","CEARÁ",2305704,"Ipaumirim - CE",12007.93559,2020
"700","CEARÁ",2305803,"Ipu - CE",39375.35217,2020
"701","CEARÁ",2305902,"Ipueiras - CE",35416.32961,2020
"702","CEARÁ",2306009,"Iracema - CE",13662.46396,2020
"703","CEARÁ",2306108,"Irauçuba - CE",24170.39993,2020
"704","CEARÁ",2306207,"Itaiçaba - CE",7541.70705,2020
"705","CEARÁ",2306256,"Itaitinga - CE",42020.85875,2020
"706","CEARÁ",2306306,"Itapagé - CE",54297.05249,2020
"707","CEARÁ",2306405,"Itapipoca - CE",136678.4585,2020
"708","CEARÁ",2306504,"Itapiúna - CE",20217.62351,2020
"709","CEARÁ",2306553,"Itarema - CE",44290.5844,2020
"710","CEARÁ",2306603,"Itatira - CE",21576.16887,2020
"711","CEARÁ",2306702,"Jaguaretama - CE",16858.61871,2020
"712","CEARÁ",2306801,"Jaguaribara - CE",11517.7327,2020
"713","CEARÁ",2306900,"Jaguaribe - CE",32389.53202,2020
"714","CEARÁ",2307007,"Jaguaruana - CE",33356.63513,2020
"715","CEARÁ",2307106,"Jardim - CE",26293.12538,2020
"716","CEARÁ",2307205,"Jati - CE",7764.94075,2020
"717","CEARÁ",2307254,"Jijoca de Jericoacoara - CE",22212.83877,2020
"718","CEARÁ",2307304,"Juazeiro do Norte - CE",282657.3551,2020
"719","CEARÁ",2307403,"Jucás - CE",23895.20807,2020
"720","CEARÁ",2307502,"Lavras da Mangabeira - CE",29581.91223,2020
"721","CEARÁ",2307601,"Limoeiro do Norte - CE",60392.04906,2020
"722","CEARÁ",2307635,"Madalena - CE",20405.52186,2020
"723","CEARÁ",2307650,"Maracanaú - CE",230642.5429,2020
"724","CEARÁ",2307700,"Maranguape - CE",138862.2764,2020
"725","CEARÁ",2307809,"Marco - CE",28682.97569,2020
"726","CEARÁ",2307908,"Martinópole - CE",11372.2406,2020
"727","CEARÁ",2308005,"Massapê - CE",39933.58595,2020
"728","CEARÁ",2308104,"Mauriti - CE",44560.4861,2020
"729","CEARÁ",2308203,"Meruoca - CE",15473.25625,2020
"730","CEARÁ",2308302,"Milagres - CE",28448.15451,2020
"731","CEARÁ",2308351,"Milhã - CE",12444.02216,2020
"732","CEARÁ",2308377,"Miraíma - CE",13730.46598,2020
"733","CEARÁ",2308401,"Missão Velha - CE",34969.20626,2020
"734","CEARÁ",2308500,"Mombaça - CE",41861.52163,2020
"735","CEARÁ",2308609,"Monsenhor Tabosa - CE",16263.06759,2020
"736","CEARÁ",2308708,"Morada Nova - CE",57108.9419,2020
"737","CEARÁ",2308807,"Moraújo - CE",8792.19524,2020
"738","CEARÁ",2308906,"Morrinhos - CE",22936.76571,2020
"739","CEARÁ",2309003,"Mucambo - CE",13660.57122,2020
"740","CEARÁ",2309102,"Mulungu - CE",13528.45721,2020
"741","CEARÁ",2309201,"Nova Olinda - CE",16088.30062,2020
"742","CEARÁ",2309300,"Nova Russas - CE",30958.87878,2020
"743","CEARÁ",2309409,"Novo Oriente - CE",27016.78827,2020
"744","CEARÁ",2309458,"Ocara - CE",25054.71392,2020
"745","CEARÁ",2309508,"Orós - CE",20033.31163,2020
"746","CEARÁ",2309607,"Pacajus - CE",82251.58714,2020
"747","CEARÁ",2309706,"Pacatuba - CE",95263.81689,2020
"748","CEARÁ",2309805,"Pacoti - CE",12021.94023,2020
"749","CEARÁ",2309904,"Pacujá - CE",6031.11384,2020
"750","CEARÁ",2310001,"Palhano - CE",9184.24032,2020
"751","CEARÁ",2310100,"Palmácia - CE",13646.64508,2020
"752","CEARÁ",2310209,"Paracuru - CE",34308.29519,2020
"753","CEARÁ",2310258,"Paraipaba - CE",33376.03407,2020
"754","CEARÁ",2310308,"Parambu - CE",28671.20033,2020
"755","CEARÁ",2310407,"Paramoti - CE",11241.55381,2020
"756","CEARÁ",2310506,"Pedra Branca - CE",41047.4378,2020
"757","CEARÁ",2310605,"Penaforte - CE",9207.99245,2020
"758","CEARÁ",2310704,"Pentecoste - CE",36764.33441,2020
"759","CEARÁ",2310803,"Pereiro - CE",15546.15796,2020
"760","CEARÁ",2310852,"Pindoretama - CE",21652.72948,2020
"761","CEARÁ",2310902,"Piquet Carneiro - CE",16879.69956,2020
"762","CEARÁ",2310951,"Pires Ferreira - CE",10961.17005,2020
"763","CEARÁ",2311009,"Poranga - CE",11811.74572,2020
"764","CEARÁ",2311108,"Porteiras - CE",14484.1976,2020
"765","CEARÁ",2311207,"Potengi - CE",11139.2871,2020
"766","CEARÁ",2311231,"Potiretama - CE",6271.139695,2020
"767","CEARÁ",2311264,"Quiterianópolis - CE",20316.84467,2020
"768","CEARÁ",2311306,"Quixadá - CE",89005.9363,2020
"769","CEARÁ",2311355,"Quixelô - CE",13984.62656,2020
"770","CEARÁ",2311405,"Quixeramobim - CE",82759.0235,2020
"771","CEARÁ",2311504,"Quixeré - CE",21390.66087,2020
"772","CEARÁ",2311603,"Redenção - CE",26786.47829,2020
"773","CEARÁ",2311702,"Reriutaba - CE",17523.70473,2020
"774","CEARÁ",2311801,"Russas - CE",80810.0413,2020
"775","CEARÁ",2311900,"Saboeiro - CE",14864.23122,2020
